UserID,SessionID,page_views,product_views,add_to_cart,purchases,cart_value,session_duration,Purchased
482,1,2,0,1,0,0.0,8041283.723486,0
482,2,0,2,1,0,0.0,10444228.602004,0
482,3,0,1,1,0,0.0,16772429.052216,0
482,4,0,0,1,1,10.098272918745929,11497207.802237,1
482,5,1,0,1,1,40.565339929756746,10603903.0382,1
482,6,1,1,1,0,0.0,11390012.284708,0
482,7,0,1,1,2,479.57824064511806,10276106.458208,1
482,8,1,1,0,0,0.0,16682912.1714,0
482,9,2,2,1,1,493.5810023684196,13893107.026873,1
482,10,3,1,1,0,0.0,11703147.141206,0
483,1,0,1,1,0,0.0,11549171.974282,0
483,2,2,2,0,1,276.2908497665882,14586152.383338,1
483,3,0,0,0,1,279.20869805623545,13746285.688149,1
483,4,2,2,0,1,387.9547353804383,10192578.24516,1
483,5,0,1,0,0,0.0,9259630.456331,0
483,6,1,1,0,1,104.02000366476196,14845199.688435,1
483,7,0,1,0,4,1064.851250243659,17004394.670168,1
483,8,1,1,0,2,315.8994698269057,15835628.614139,1
483,9,3,0,1,1,26.67895660295068,14843156.764434,1
483,10,0,2,1,0,0.0,9299704.301471,0
484,1,1,0,1,0,0.0,15479383.72418,0
484,2,1,1,3,2,788.5586000648207,16061544.129236,1
484,3,1,2,2,2,916.1772049774049,16469858.152245,1
484,4,0,0,0,1,398.8896378110325,12048164.723994,1
484,5,0,0,2,0,0.0,12644383.612637,0
484,6,3,0,1,0,0.0,17280385.477038,0
484,7,0,3,1,0,0.0,8011635.303901,0
484,8,0,0,1,1,383.8311655812852,16098050.997876,1
484,9,2,2,0,1,435.1409605499641,16942332.814106,1
484,10,0,1,2,0,0.0,12197993.702696,0
485,1,0,0,1,1,145.51046115375547,9270864.304728,1
485,2,0,1,0,2,530.2896779476595,14103060.306836,1
485,3,1,0,1,0,0.0,15117789.067696,0
485,4,0,1,0,1,25.24856521068549,15943648.415902,1
485,5,0,1,2,3,795.9330821236927,15101028.656514,1
485,6,0,0,1,1,420.5604351840464,16074232.606411,1
485,7,1,1,0,0,0.0,13755245.958595,0
485,8,1,1,1,2,427.86829742824557,17257862.819972,1
485,9,1,1,0,1,141.4461599013767,13174944.779324,1
485,10,1,0,0,2,469.61987242261057,11124185.3548,1
486,1,1,1,0,1,413.8558562221044,13118476.446453,1
486,2,1,2,2,0,0.0,16385022.679243,0
486,3,1,0,0,0,0.0,15741680.020851,0
486,4,2,1,3,1,356.794806194848,16772340.475709,1
486,5,1,1,2,1,165.42382222108205,15608142.239603,1
486,6,0,0,1,0,0.0,15164442.472956,0
486,7,2,2,1,0,0.0,16547636.586938,0
486,8,0,1,3,2,460.9023602261544,14869085.363331,1
486,9,2,0,2,3,977.278614033256,12484807.467724,1
486,10,1,0,1,2,498.79064415395,7353568.728908,1
487,1,2,1,2,1,333.40106332010424,9479223.124967,1
487,2,1,1,4,1,50.59528366157099,15681839.606005,1
487,3,1,0,3,2,471.99048863387844,14960364.840547,1
487,4,0,1,1,3,1074.6564645769067,13968891.565596,1
487,5,2,1,1,0,0.0,13235426.880691,0
487,6,3,1,1,1,406.5975798696453,13732223.947689,1
487,7,2,1,3,1,389.8316633583974,16345798.599669,1
487,8,0,1,2,1,261.17055250027954,12514306.747769,1
487,9,1,0,2,5,1207.24289170298,14313642.668233,1
487,10,1,3,1,0,0.0,16714398.081826,0
488,1,2,1,0,3,630.7945434952318,15357305.491202,1
488,2,2,1,0,0,0.0,15930282.005011,0
488,3,1,1,1,0,0.0,13514098.607139,0
488,4,0,0,1,0,0.0,11349922.339789,0
488,5,1,1,2,2,307.532397414863,14403920.416438,1
488,6,1,2,1,2,430.1274709276049,16075759.31066,1
488,7,1,1,1,1,303.63941968102773,15357592.655423,1
488,8,0,0,0,1,79.44609928056177,12311404.951205,1
488,9,2,0,1,0,0.0,14416390.305006,0
488,10,0,4,0,1,207.05966551873672,8256236.254022,1
489,1,1,1,1,0,0.0,15772303.57435,0
489,2,2,0,0,0,0.0,13650627.929418,0
489,3,2,3,0,1,389.0872126989349,15587953.491833,1
489,4,0,0,1,3,890.0368235272977,15389589.780253,1
489,5,1,1,0,1,143.26466873453222,12552654.075779,1
489,6,1,0,2,2,387.9431582327208,15549614.182751,1
489,7,2,2,1,0,0.0,14552710.695508,0
489,8,1,2,0,0,0.0,13754155.009215,0
489,9,2,1,0,0,0.0,13775213.108237,0
489,10,2,1,1,2,283.00267742216965,13990495.594983,1
490,1,2,1,0,0,0.0,11596315.28204,0
490,2,2,0,0,1,211.6231543458743,13619206.792952,1
490,3,0,0,0,1,24.69892653459723,16867001.399965,1
490,4,2,3,1,1,442.6389362342436,16128065.283474,1
490,5,0,0,4,0,0.0,12461564.824187,0
490,6,2,1,0,0,0.0,16203624.625231,0
490,7,3,2,1,1,6.0245217186114415,12459784.00998,1
490,8,1,1,1,1,389.1816589199164,8944240.622665,1
490,9,1,1,3,0,0.0,13329711.081069,0
490,10,0,0,3,0,0.0,6221577.670936,0
491,1,1,1,0,1,160.1419341225197,14936215.93411,1
491,2,1,1,2,0,0.0,16474917.092512,0
491,3,0,1,0,1,177.4633110590154,15118591.633208,1
491,4,1,2,1,3,355.77748283904594,15504843.981886,1
491,5,1,2,0,1,371.3714762852449,7958028.522549,1
491,6,0,1,2,1,416.7674804468285,11190818.802269,1
491,7,2,0,1,1,452.022419174696,13705769.66719,1
491,8,1,0,1,2,308.76528823677097,15117214.513736,1
491,9,0,1,1,2,156.00984895906203,15071562.705056,1
491,10,5,0,1,0,0.0,12470162.103257,0
492,1,2,1,0,1,261.9566965036093,11152412.769707,1
492,2,0,2,0,0,0.0,16595425.870796,0
492,3,0,0,3,0,0.0,12793513.905739,0
492,4,0,1,1,2,496.2633545918397,12964345.346304,1
492,5,0,2,1,0,0.0,11071492.522142,0
492,6,2,1,1,0,0.0,7492296.699963,0
492,7,3,2,2,1,275.681703907409,17009870.96182,1
492,8,2,1,1,1,32.78072835783745,14160435.683875,1
492,9,1,2,0,1,481.0838471819079,13410341.418711,1
492,10,4,0,0,0,0.0,16127416.281871,0
493,1,3,3,1,0,0.0,16993681.526254,0
493,2,1,0,2,2,209.1440774744154,13350780.959016,1
493,3,1,2,0,0,0.0,11010018.014636,0
493,4,0,0,0,0,0.0,10315717.491861,0
493,5,2,1,1,1,483.068710813648,14609149.798137,1
493,6,0,2,2,2,324.3911598429368,14702288.243427,1
493,7,0,3,0,0,0.0,9499346.233757,0
493,8,1,4,0,2,560.9364023329334,15365699.226916,1
493,9,0,1,2,2,141.78231322674833,11936945.811779,1
493,10,0,1,2,1,132.33662456398082,12231995.199485,1
494,1,1,0,2,1,369.1712929719003,14358776.292053,1
494,2,0,2,1,1,462.1699820474565,13892568.220428,1
494,3,2,0,0,1,274.4346188923898,16802209.008259,1
494,4,1,0,1,0,0.0,14202745.854304,0
494,5,1,1,2,2,901.0351101800976,16840111.420663,1
494,6,0,2,2,2,533.5994224256596,17237221.30064,1
494,7,3,2,0,2,434.74849595050193,14749746.937128,1
494,8,1,1,0,3,786.2175205632926,12795047.467846,1
494,9,2,0,1,2,656.0917492335791,14104915.00229,1
494,10,0,2,1,1,68.58829073080037,14968511.617465,1
495,1,0,1,1,3,868.5238167394424,15057289.725568,1
495,2,1,2,0,2,478.368959581706,11844634.770412,1
495,3,1,1,3,2,477.3342851803761,13511539.147783,1
495,4,0,2,2,2,558.8301149513227,15139199.005524,1
495,5,3,1,1,1,184.3498760316457,13658017.334218,1
495,6,1,2,1,2,567.0331202814768,11004772.689497,1
495,7,2,0,0,1,207.4844623689311,17240513.118602,1
495,8,2,1,0,1,281.29459526935256,9950374.626463,1
495,9,0,1,1,0,0.0,12599963.860857,0
495,10,3,0,1,2,143.78949306248677,16828978.182097,1
496,1,1,1,1,2,624.0264056489993,14335007.639481,1
496,2,2,3,0,0,0.0,14025732.417719,0
496,3,1,3,1,0,0.0,13226524.576681,0
496,4,1,1,1,1,53.10019277606092,7962882.544405,1
496,5,1,0,3,0,0.0,14358318.8777,0
496,6,2,1,0,0,0.0,11913652.264955,0
496,7,3,1,0,0,0.0,17211156.809734,0
496,8,2,0,0,0,0.0,16788419.739816,0
496,9,1,1,0,2,565.3004208409398,17225345.257669,1
496,10,1,1,2,1,363.0257799910904,16826450.146106,1
497,1,2,0,1,1,115.0969391487183,13787163.250271,1
497,2,0,1,0,2,184.0395203239958,14742102.847722,1
497,3,1,0,1,1,50.66236337914446,12840026.727896,1
497,4,0,0,1,2,743.8834399122624,11429184.837269,1
497,5,3,1,0,3,631.7214860187786,16075251.812476,1
497,6,2,0,1,1,273.0039910010085,14092845.986182,1
497,7,3,2,1,1,408.3923498972551,13946414.536512,1
497,8,1,0,1,0,0.0,13763458.485369,0
497,9,0,1,2,0,0.0,10130644.893389,0
497,10,0,4,1,2,134.53087763688313,10443674.15494,1
498,1,0,1,2,0,0.0,14424594.560228,0
498,2,1,1,0,4,794.6210387099933,14926285.501264,1
498,3,2,0,4,1,339.0382281958454,15107535.522814,1
498,4,1,2,1,1,149.75078413788327,14518723.182911,1
498,5,2,2,1,0,0.0,12846923.040696,0
498,6,1,1,3,0,0.0,16832556.621255,0
498,7,1,1,1,2,547.486086013857,14398824.662287,1
498,8,0,0,2,1,14.910873648441484,16711772.01452,1
498,9,1,0,2,0,0.0,12316598.7617,0
498,10,1,1,1,1,32.79445129093271,16419255.073821,1
499,1,0,0,2,1,162.49692232569208,13824105.384585,1
499,2,0,0,0,3,312.15767704645435,8802046.17182,1
499,3,5,1,0,0,0.0,8520044.622816,0
499,4,1,0,0,2,340.0538075219662,11854358.052692,1
499,5,1,2,0,1,14.482204392157325,14495176.413962,1
499,6,1,1,0,2,679.3867126156707,15485496.649498,1
499,7,3,1,1,2,353.61271967002455,13825107.98763,1
499,8,1,2,0,2,318.8356199411002,15558748.602558,1
499,9,1,2,1,0,0.0,14869631.206568,0
499,10,1,0,0,1,207.1589330837624,14105689.631617,1
500,1,0,2,3,1,322.55434558166337,15946941.951286,1
500,2,1,1,1,2,276.78354818048956,12412889.351664,1
500,3,2,0,1,0,0.0,14999482.956454,0
500,4,1,2,1,1,432.7830945775804,15744720.267668,1
500,5,1,2,1,1,53.21620797454303,15841722.005958,1
500,6,0,1,1,1,16.294079251676557,13640570.260893,1
500,7,2,0,1,2,252.93137801457695,12950352.684424,1
500,8,0,0,2,2,252.31770134832246,13144583.495711,1
500,9,2,1,2,0,0.0,12564238.033157,0
500,10,2,1,2,2,269.8086766999021,14036329.693669,1
501,1,0,2,0,1,410.973020243966,8820736.181201,1
501,2,2,0,0,1,142.65330224316344,10843889.79472,1
501,3,1,1,1,1,444.4699980008039,14965999.552097,1
501,4,1,2,2,3,664.1327161291979,13357642.610445,1
501,5,0,2,1,1,113.33937493736092,15819167.535925,1
501,6,0,1,0,0,0.0,12628854.960476,0
501,7,1,1,0,2,651.7964999245462,7786801.043388,1
501,8,0,2,2,0,0.0,16541151.742995,0
501,9,1,0,1,2,459.0409689031671,13407632.405626,1
501,10,1,1,0,0,0.0,13347514.979056,0
502,1,3,1,1,1,102.28610445927718,11313636.47641,1
502,2,1,0,1,0,0.0,16323784.775239,0
502,3,2,1,1,1,137.25507320413408,15415105.387622,1
502,4,0,0,1,1,354.8678147412941,11326162.004193,1
502,5,2,2,1,2,413.05429337265764,14766094.255245,1
502,6,3,0,1,0,0.0,15287543.785808,0
502,7,1,0,1,0,0.0,14339131.500545,0
502,8,0,0,0,1,391.2574908155554,6231332.46796,1
502,9,0,2,1,0,0.0,11035870.573899,0
502,10,0,1,0,1,52.463300733502194,15699146.406837,1
503,1,1,3,0,0,0.0,15284261.222533,0
503,2,1,2,0,0,0.0,11986161.34029,0
503,3,0,1,2,0,0.0,9267032.67548,0
503,4,0,1,2,1,312.5612171386686,14185009.280343,1
503,5,2,2,0,2,398.39714454017405,14261082.300224,1
503,6,2,1,2,2,809.5933698349677,13895181.436743,1
503,7,0,0,2,2,737.7949297428984,13822429.103492,1
503,8,1,3,0,2,432.4973072603166,9816159.057966,1
503,9,3,1,0,0,0.0,17474822.920923,0
503,10,1,1,1,1,306.79969315457,13227112.721214,1
504,1,1,1,2,0,0.0,16669656.068444,0
504,2,1,0,1,0,0.0,13663186.065459,0
504,3,1,0,0,0,0.0,8400724.686054,0
504,4,1,0,5,1,58.955304687687246,15167571.172865,1
504,5,1,2,0,0,0.0,5869868.882675,0
504,6,2,2,1,1,369.1011176707267,17404650.376011,1
504,7,1,0,2,1,353.4347467519539,14497296.697541,1
504,8,2,1,2,0,0.0,11520400.80416,0
504,9,2,1,1,2,437.00084835831956,16636323.21573,1
504,10,1,2,0,1,79.29137844338206,17042352.007825,1
505,1,0,1,0,0,0.0,9238888.649848,0
505,2,3,3,1,1,6.729818022693344,15083095.242295,1
505,3,0,3,3,1,31.441920848357064,17276173.855658,1
505,4,0,2,1,0,0.0,8490233.120236,0
505,5,2,0,3,3,634.8344613260235,15644744.176338,1
505,6,1,0,1,1,202.99171626006705,15865690.155577,1
505,7,2,1,3,2,789.2890176571948,14700403.298583,1
505,8,2,2,1,1,368.56110303299295,10952945.354074,1
505,9,2,0,1,1,175.31533275051345,11488365.429863,1
505,10,0,0,2,2,782.6422255494003,10141755.651666,1
506,1,0,0,1,1,194.3120295093802,12619805.511794,1
506,2,1,2,0,0,0.0,14983636.006746,0
506,3,2,1,1,2,300.39479933186243,14558992.283076,1
506,4,0,1,0,0,0.0,14135304.801402,0
506,5,1,1,1,1,253.07499944320497,17111405.464301,1
506,6,0,1,2,1,365.3141326835499,14982373.13751,1
506,7,1,0,0,1,476.62741293358215,15060921.421509,1
506,8,0,0,0,2,643.8889165709029,11289998.793499,1
506,9,2,2,0,0,0.0,14890270.586829,0
506,10,3,1,1,1,163.12157176176507,16116404.684766,1
507,1,2,1,2,2,792.4619901083256,14238736.024278,1
507,2,0,0,2,1,39.069839628251934,16988656.021094,1
507,3,1,0,2,0,0.0,12368870.190097,0
507,4,1,2,1,1,461.4934671303748,16545814.158297,1
507,5,1,1,0,0,0.0,13820246.647292,0
507,6,2,1,1,3,520.6397266544495,16635424.455015,1
507,7,2,1,3,0,0.0,14204108.235637,0
507,8,0,1,1,3,970.3146664119838,9997863.711379,1
507,9,1,1,1,1,171.09833619974827,12915560.384407,1
507,10,1,2,1,1,46.30397902776052,17195987.696285,1
508,1,2,1,1,2,663.6587586432684,14092488.841163,1
508,2,0,0,2,1,109.48863293134606,15692791.803675,1
508,3,1,5,0,0,0.0,16387139.108893,0
508,4,0,0,2,1,230.3094165980621,7545819.483189,1
508,5,1,0,1,1,399.7734360889098,12926669.392906,1
508,6,1,4,0,1,496.38403174421575,11030236.852936,1
508,7,0,1,2,1,56.86728384477397,10910280.673864,1
508,8,0,0,4,0,0.0,13378406.044284,0
508,9,2,1,1,2,419.06637355024475,16791144.088844,1
508,10,1,1,1,0,0.0,12968388.689621,0
509,1,2,1,0,2,623.4304748175291,15875801.689266,1
509,2,2,0,2,1,154.46167825043673,11358343.344118,1
509,3,0,1,1,2,255.46380113038623,8973648.048481,1
509,4,1,0,1,1,333.0614289051244,14629198.783988,1
509,5,0,2,2,1,349.3936902078849,16884642.387078,1
509,6,0,1,1,1,445.1699500169581,13964152.169099,1
509,7,0,2,2,0,0.0,16372811.868793,0
509,8,1,2,1,2,629.9820614413184,14812270.915585,1
509,9,0,1,1,2,750.6594937969187,17170187.632888,1
509,10,1,0,2,3,330.9876399466865,13344426.466035,1
510,1,0,1,1,5,600.0442610119884,11358078.029404,1
510,2,0,1,1,1,380.6027592840081,12657549.515491,1
510,3,1,1,1,3,737.8659807246172,10887250.772815,1
510,4,1,1,2,2,168.30713285049882,14751716.544204,1
510,5,0,1,0,3,538.6378350386933,11191968.152809,1
510,6,3,1,2,0,0.0,16868598.009327,0
510,7,2,0,1,3,640.7520355080343,17534256.38466,1
510,8,0,1,2,3,695.8157073398891,13074082.124084,1
510,9,1,1,1,2,311.325098842019,17173610.668479,1
510,10,3,0,4,0,0.0,15661624.495546,0
511,1,1,2,0,0,0.0,11479384.986906,0
511,2,0,3,1,1,87.19442129751751,14739211.810529,1
511,3,0,0,1,2,266.3226773267889,11563109.200548,1
511,4,1,1,2,2,680.1540839507827,12706342.643286,1
511,5,0,0,3,2,533.7161424991427,12522335.457363,1
511,6,0,2,1,1,144.15272471692174,12856729.905361,1
511,7,0,1,1,1,24.480849229146024,13758726.812781,1
511,8,0,0,2,1,181.83813623114716,7809482.64142,1
511,9,2,2,0,2,882.4932507653332,12181775.039927,1
511,10,0,0,1,1,204.95623731025955,15640480.185812,1
512,1,0,2,4,1,45.18208217563341,14387461.679466,1
512,2,1,0,1,1,209.76591854984807,11105594.448501,1
512,3,0,1,2,1,375.5589421026893,10394186.746737,1
512,4,2,2,0,1,121.30593256615194,15932079.564434,1
512,5,0,3,2,0,0.0,11505445.135796,0
512,6,2,1,2,0,0.0,14471348.697162,0
512,7,2,0,0,0,0.0,15911327.612617,0
512,8,0,0,1,2,370.4077061885,13718572.620595,1
512,9,2,2,0,2,408.51520848863873,15135348.942584,1
512,10,2,0,0,0,0.0,9928135.179549,0
513,1,0,0,1,2,440.0779984166481,13527875.786374,1
513,2,2,1,0,1,465.5852496160674,15225820.987671,1
513,3,1,1,0,2,521.4383554596229,14038403.986543,1
513,4,2,0,1,0,0.0,7858279.770009,0
513,5,1,2,1,0,0.0,7558572.002894,0
513,6,0,2,1,1,398.3485125564487,14179767.844749,1
513,7,1,2,0,2,342.1024045812981,14537429.031244,1
513,8,0,2,1,4,1131.3563697356453,15805483.842999,1
513,9,1,1,2,2,500.03078185342866,17400534.029105,1
513,10,2,0,2,1,106.7236837643555,16072192.517066,1
514,1,0,2,0,0,0.0,16281711.810098,0
514,2,1,1,3,1,470.8878338857622,12541590.573608,1
514,3,0,0,3,0,0.0,16547248.485006,0
514,4,1,1,3,1,207.8392451343002,13687363.694878,1
514,5,1,0,2,1,376.7732790029591,14744315.970672,1
514,6,1,1,0,2,351.0071401248234,10309771.22723,1
514,7,1,1,1,0,0.0,16430726.282833,0
514,8,0,0,1,2,544.3711391160655,12942091.046497,1
514,9,1,0,2,2,98.79127195262053,12287358.490703,1
514,10,1,1,3,1,400.2849302789402,15796471.990114,1
515,1,0,2,0,3,1084.709855269934,17104217.074797,1
515,2,1,0,5,1,136.91140623696143,17502757.255172,1
515,3,1,1,0,2,820.6707623783102,17214537.658554,1
515,4,0,3,2,2,851.2651754872229,15259073.841954,1
515,5,0,2,0,1,441.0830636310885,12744253.250738,1
515,6,2,1,0,1,293.3266886923876,15384929.71534,1
515,7,1,0,2,0,0.0,12462547.169268,0
515,8,1,1,1,2,753.8910409577002,14752639.983339,1
515,9,1,2,1,1,152.95095968376165,12543277.034152,1
515,10,1,1,1,1,441.6728849354047,12563540.299284,1
516,1,0,5,1,0,0.0,17146134.866342,0
516,2,1,3,1,0,0.0,13747217.105452,0
516,3,0,0,0,2,386.1061917951942,12885531.091793,1
516,4,2,0,1,3,1092.9858974478345,15925773.628824,1
516,5,0,1,2,1,111.37729729537172,14797301.531416,1
516,6,1,3,0,0,0.0,11744823.506347,0
516,7,2,0,0,0,0.0,16255262.004052,0
516,8,0,0,1,0,0.0,16348378.140622,0
516,9,1,0,2,1,370.2305870204858,11327140.045133,1
516,10,2,1,0,0,0.0,15974923.863275,0
517,1,0,0,0,3,199.8735561857285,16271428.260807,1
517,2,0,0,0,1,99.55941055959256,9408490.055513,1
517,3,1,1,0,1,382.4711168478199,14389253.741511,1
517,4,0,0,1,0,0.0,13162877.688152,0
517,5,1,1,0,0,0.0,13187138.848101,0
517,6,1,2,0,1,424.8261972853188,13131561.23376,1
517,7,1,0,1,0,0.0,15493025.692782,0
517,8,1,0,2,0,0.0,8906273.985202,0
517,9,1,3,1,1,347.57697382661524,8389859.748697,1
517,10,2,1,1,1,24.052265333605007,13769178.7923,1
518,1,2,1,0,1,449.5214766695269,13463442.359203,1
518,2,0,3,1,0,0.0,11871500.842901,0
518,3,1,1,0,1,14.737959880337916,15916769.917536,1
518,4,1,2,1,2,252.54990446470407,14147841.065851,1
518,5,0,2,2,4,714.8282005697903,14152686.884067,1
518,6,0,2,1,2,593.3874631770803,16532852.227967,1
518,7,1,2,1,3,906.8867494911099,14218466.682339,1
518,8,2,1,0,0,0.0,12920942.132925,0
518,9,2,2,0,0,0.0,17398475.992555,0
518,10,1,1,3,0,0.0,11235852.516617,0
519,1,1,2,1,1,283.3607005059869,17479390.138915,1
519,2,2,2,2,1,154.55646848541957,11525217.998832,1
519,3,1,0,0,0,0.0,8325229.897446,0
519,4,0,0,1,0,0.0,14713493.878049,0
519,5,0,1,0,0,0.0,13450610.319519,0
519,6,1,0,1,3,956.6928051419488,16132880.09785,1
519,7,0,0,1,0,0.0,15834371.453109,0
519,8,1,0,0,1,417.5070224807722,15604543.35783,1
519,9,3,2,0,1,348.7512680964944,17136487.482482,1
519,10,0,1,1,2,595.7880033285664,13972317.999801,1
520,1,0,1,3,1,234.00815541173984,15123578.063202,1
520,2,1,2,1,0,0.0,8554587.924582,0
520,3,2,0,4,0,0.0,16024159.305932,0
520,4,0,1,2,4,1004.7647721001265,12311193.524419,1
520,5,2,1,0,1,293.20483931719286,14942368.093461,1
520,6,0,1,0,0,0.0,11244613.829566,0
520,7,0,0,3,2,295.7198228652839,14123520.098989,1
520,8,2,1,1,1,130.6013208639526,13374592.087035,1
520,9,0,0,2,2,668.7091752250511,16104885.711207,1
520,10,1,1,1,1,449.8889109912851,13877591.525608,1
521,1,2,2,1,0,0.0,15292830.784536,0
521,2,1,0,4,0,0.0,17159608.962194,0
521,3,1,0,2,3,667.9116456785532,15954917.164136,1
521,4,0,1,0,0,0.0,9798570.517406,0
521,5,0,1,1,1,251.6591754781664,12455025.695431,1
521,6,2,0,1,0,0.0,10852841.376975,0
521,7,0,0,1,2,277.6364745091024,5488108.941676,1
521,8,2,2,1,1,456.4181313654412,14647482.237373,1
521,9,3,1,1,0,0.0,10915556.82431,0
521,10,2,2,1,0,0.0,12459496.373658,0
522,1,0,0,1,1,35.71870164028154,16405763.629915,1
522,2,1,0,0,1,354.9692279736961,15447987.039759,1
522,3,1,0,1,2,459.9996667855353,13606502.666362,1
522,4,0,0,0,1,176.87911023339058,11330356.030622,1
522,5,1,2,1,2,533.5278178304753,14462200.643146,1
522,6,2,1,0,1,364.25656298651006,16007627.905641,1
522,7,1,1,0,2,360.405984595247,9301695.313253,1
522,8,1,1,1,0,0.0,13643613.120769,0
522,9,2,1,0,2,507.0605088543883,15162372.455396,1
522,10,1,1,1,0,0.0,16089941.651998,0
523,1,2,1,2,1,109.1451222911695,16709251.95635,1
523,2,2,2,0,1,51.930024739772406,9015712.898316,1
523,3,1,0,1,0,0.0,15238844.76374,0
523,4,0,0,3,3,1081.6964725472137,13189436.197694,1
523,5,0,2,0,0,0.0,12847808.49784,0
523,6,3,0,2,1,231.68644606952748,14503454.710767,1
523,7,0,3,2,0,0.0,15643950.159386,0
523,8,2,2,1,0,0.0,15266189.502674,0
523,9,2,2,0,0,0.0,9983373.274276,0
523,10,0,2,0,0,0.0,13754223.490027,0
524,1,1,0,2,2,310.96625344348325,16480532.925265,1
524,2,0,1,1,1,8.599498638101121,13566012.877114,1
524,3,2,1,0,1,309.9519319353433,11406114.615223,1
524,4,2,1,2,1,94.61650732649936,13560747.838627,1
524,5,0,3,1,1,361.9955593608566,10585610.192305,1
524,6,2,0,2,2,539.2208393070011,15156390.78437,1
524,7,1,3,3,1,190.66352154772608,15744763.145261,1
524,8,1,1,2,0,0.0,14448062.670977,0
524,9,1,3,0,1,380.1185855175131,15176009.591738,1
524,10,2,0,2,0,0.0,12988693.310224,0
525,1,1,0,1,1,268.5624095424387,12694898.620763,1
525,2,1,1,0,2,435.5730076594769,16029188.168692,1
525,3,1,1,1,0,0.0,8349884.527658,0
525,4,2,1,2,1,254.08282221730795,7412253.367925,1
525,5,0,0,0,2,640.3348856761211,11632236.187315,1
525,6,1,2,3,2,907.5234002324776,13805550.088269,1
525,7,3,1,0,0,0.0,12789337.59376,0
525,8,2,3,3,0,0.0,12737586.330066,0
525,9,1,3,1,0,0.0,16351670.468946,0
525,10,2,1,1,3,485.0634165663453,9965536.458688,1
526,1,1,0,0,2,533.023172283453,12201363.189288,1
526,2,2,1,0,1,498.0204596861731,16730890.335452,1
526,3,0,2,1,0,0.0,16716626.733308,0
526,4,1,1,1,1,25.48401772570054,9208116.370551,1
526,5,0,0,1,3,377.0864757988998,16997799.864123,1
526,6,0,1,3,1,72.43913998038612,12111250.61545,1
526,7,2,3,1,0,0.0,16450079.319396,0
526,8,1,0,0,2,673.8733147603162,16968912.692961,1
526,9,0,0,2,1,249.92458457383185,14920175.532282,1
526,10,2,2,1,1,31.22911960644614,13957232.574635,1
527,1,0,1,3,2,455.774176923004,14502265.816572,1
527,2,0,1,1,1,418.4862694186963,16051411.745285,1
527,3,3,3,0,0,0.0,14146980.297304,0
527,4,3,1,0,3,743.061395756554,16184242.95666,1
527,5,1,2,4,0,0.0,9942609.424879,0
527,6,1,1,0,1,134.4106990300676,12534739.364954,1
527,7,0,1,1,1,295.7476869948205,7285426.601113,1
527,8,2,0,0,0,0.0,10372886.439336,0
527,9,0,1,3,0,0.0,15115447.838494,0
527,10,0,1,2,0,0.0,16842545.240624,0
528,1,1,1,1,1,286.1732804994358,16085847.858637,1
528,2,1,1,1,3,632.272439347287,15433911.177397,1
528,3,1,0,1,2,469.5307451642027,15591741.16694,1
528,4,0,0,0,0,0.0,10616704.008451,0
528,5,0,3,0,2,240.0266854870274,15253809.588713,1
528,6,2,1,2,2,915.8923805248883,16809832.634664,1
528,7,1,2,1,3,831.658140760498,17367745.568442,1
528,8,1,0,5,1,400.1102760319988,10033707.534428,1
528,9,1,2,1,1,385.5334050202171,17489245.666598,1
528,10,0,0,3,2,558.9092246845232,9931674.044713,1
529,1,2,0,1,1,124.64305090915164,14354156.63209,1
529,2,1,1,1,0,0.0,13956656.077498,0
529,3,3,0,0,0,0.0,15921790.127703,0
529,4,2,1,2,2,968.5433694286005,14170966.59475,1
529,5,1,0,1,0,0.0,13520019.79837,0
529,6,2,0,1,1,201.86727203106489,11675776.619544,1
529,7,2,0,1,0,0.0,14736598.232293,0
529,8,0,0,2,1,227.14248574410485,10518556.533936,1
529,9,2,1,1,0,0.0,16536965.969039,0
529,10,3,0,0,2,860.5280255229935,13366019.747907,1
530,1,1,4,2,0,0.0,15760408.134792,0
530,2,0,2,0,0,0.0,9415083.733781,0
530,3,0,0,2,0,0.0,11510495.577519,0
530,4,0,1,0,1,464.6285953698438,5123790.771919,1
530,5,3,1,2,2,604.750800411626,14065858.229444,1
530,6,0,0,0,3,815.8965206540253,15949556.757196,1
530,7,1,0,2,2,442.0819093341737,16803701.548221,1
530,8,1,1,2,0,0.0,14848152.414622,0
530,9,1,1,1,2,385.21691797880203,12193474.750178,1
530,10,2,1,0,2,807.2061582928047,12981983.055611,1
531,1,0,1,0,0,0.0,14734195.006398,0
531,2,2,1,1,0,0.0,16236362.896468,0
531,3,1,0,0,1,290.0628083664089,15330737.868472,1
531,4,3,0,1,2,622.1588816270893,14151360.528472,1
531,5,1,0,1,1,152.94748897734215,13602755.918112,1
531,6,3,1,0,1,479.62366324805816,15199311.801242,1
531,7,0,2,2,0,0.0,10465187.407741,0
531,8,0,0,0,2,614.8171798274558,15080651.383989,1
531,9,1,0,0,1,435.4023899587603,13844134.314447,1
531,10,4,1,0,1,83.76693879855486,13289561.741595,1
532,1,1,1,0,1,344.05992216712065,7057118.546172,1
532,2,0,2,0,3,780.5064240270639,15836129.819919,1
532,3,1,0,1,0,0.0,11800976.392452,0
532,4,3,0,2,0,0.0,13033505.545833,0
532,5,2,0,0,3,439.67961370527826,12157509.014718,1
